AN,DT_ACCDN,HR_ACCDN,JR_SEMN_ACCDN,ID_GR,NB_MORT_C,NB_BLESE_GRAVE_C,NB_BLESE_LEGER_C,NB_VICTIMES,NB_VEH_ACCDN_C,IN_ACCDN_CHMIN_PBL,CD_MUNCP,NO_ROUTE,BORNE_KM_ACCDN,CD_PNT_CDRNL_ROUTE,NO_CIVIQ_ACCDN,SFX_NO_CIVIQ_ACCDN,RUE_ACCDN,TP_REPRR_ACCDN,ACCDN_PRES_DE,CD_PNT_CDRNL_REPRR,NB_METRE_DIST_ACCD,CD_ASPCT_ROUTE,CD_CATEG_ROUTE,CD_CONFG_ROUTE,CD_ENVRN_ACCDN,CD_LOCLN_ACCDN,VITSS_AUTOR,CD_COND_METEO,CD_ECLRM,CD_ETAT_CHASS,CD_ETAT_SURFC,CD_POSI_ACCDN,CD_IMPAC_ACCDN,CYC_MORT,CYC_GRAVE,CYC_LEGER,CYC_TOTAL,TYP_VEH_1,TYP_VEH_2,TYP_VEH_3,TYP_VEH_4,TYP_VEH_5,TYP_VEH_6,TYP_VEH_7,TYP_VEH_8,TYP_VEH_9,MOUV_VEH_1,MOUV_VEH_2,MOUV_VEH_3,MOUV_VEH_4,MOUV_VEH_5,MOUV_VEH_6,MOUV_VEH_7,MOUV_VEH_8,MOUV_VEH_9,SIGN_VEH_1,SIGN_VEH_2,SIGN_VEH_3,SIGN_VEH_4,SIGN_VEH_5,SIGN_VEH_6,SIGN_VEH_7,SIGN_VEH_8,SIGN_VEH_9
2014,2014-08-08,7:00,VE,3,0,0,1,1,2,O,66023,,,,,,N-D,1,FRONTENAC,N,,11,12,1,3,32,50,11,1,1,11,06,99,0,0,1,1,63,76,,,,,,,,41,41,,,,,,,,33,33,,,,,,,
2014,2014-08-08,15:22,VE,3,0,0,1,1,2,O,65005,,,,,,CH DU BORD DE L EAU,1,JOLIBOURG,,,11,15,2,3,32,50,11,1,1,11,06,22,0,0,1,1,61,76,,,,,,,,ND,44,,,,,,,,40,ND,,,,,,,
2014,2014-08-08,13:10,VE,3,0,0,1,1,2,O,81017,,,,,,BD ST RENE O,1,MTE PAIEMENT,,,11,13,3,3,32,50,11,1,1,11,05,21,0,0,1,1,61,76,,,,,,,,42,41,,,,,,,,34,37,,,,,,,
2014,2014-08-08,9:25,VE,3,0,0,1,1,2,O,58227,,,N,01055,7,LAFAYETTE,2,OPP A PNEU CHARTRAND,,,11,14,4,2,34,50,11,1,1,11,05,37,0,0,1,1,76,61,,,,,,,,44,43,,,,,,,,31,31,,,,,,,
2014,2014-08-08,14:50,VE,3,0,0,1,1,2,O,58227,,,,,,CURE POIRIER E,1,JOYAL,,,11,13,2,3,32,50,11,1,1,11,05,26,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,34,34,,,,,,,
2014,2014-08-08,15:22,VE,3,0,0,1,1,2,O,75017,,,,00000,,OUIMET,2,MELANCON,E,20,11,14,2,2,32,50,11,1,1,11,05,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,40,,,,,,,
2014,2014-08-08,17:10,VE,3,0,0,1,1,2,O,72025,,,,00085,,MTEE DE LA BAIE,1,CH OKA,S,30,11,14,2,2,33,50,11,1,1,11,07,21,0,0,1,1,61,76,,,,,,,,52,41,,,,,,,,31,31,,,,,,,
2014,2014-08-08,22:29,VE,2,0,1,0,1,2,O,60013,,,O,,,BD IBERVLLE,1,BD BRIEN,,,11,13,3,3,32,50,12,3,1,11,06,21,0,1,0,1,61,76,,,,,,,,41,41,,,,,,,,34,34,,,,,,,
2014,2014-08-08,19:30,VE,3,0,0,1,1,2,O,64015,,,,,,LESAGE,1,BD MASCOUCHE,N,,11,14,1,2,33,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,ND,,,,,,,,31,ND,,,,,,,
2014,2014-08-08,15:50,VE,3,0,0,1,1,2,O,68030,,,,00290,,ST ALEXANDRE,,,,,11,14,2,3,33,50,11,1,1,11,09,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-08-09,19:10,SA,3,0,0,1,1,2,O,66023,,,,02255,,PROVOST,,,,,11,13,2,2,34,,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,49,41,,,,,,,,ND,31,,,,,,,
2014,2014-08-09,1:55,SA,3,0,0,1,1,2,O,66023,,,,09038,,10E AV,1,LEGENDRE,,,11,14,2,2,32,50,11,3,1,11,06,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,40,,,,,,,
2014,2014-08-09,13:09,SA,3,0,0,1,1,2,O,66023,,,,,,MT ROYAL,1,HENRI JULIEN,,,11,14,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,45,41,,,,,,,,40,31,,,,,,,
2014,2014-08-09,12:05,SA,3,0,0,1,1,2,O,66023,,,,,,BELANGER,1,13EME AV,S,,11,14,2,3,32,,11,1,1,11,06,33,0,0,1,1,76,61,,,,,,,,ND,ND,,,,,,,,31,31,,,,,,,
2014,2014-08-09,16:14,SA,3,0,0,1,1,2,O,43027,,,,00102,,LAVAL,1,DU COUVENT,,10,11,13,2,2,33,50,11,1,1,11,06,37,0,0,1,1,76,70,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-08-09,18:35,SA,3,0,0,1,1,2,O,58227,134,,E,,,TASCHEREAU,1,CH DE LA RIVE,N,,11,12,,7,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,40,31,,,,,,,
2014,2014-08-09,9:10,SA,3,0,0,1,1,2,O,54048,,,,02064,,BD LAURIER E,1,PETITCLERC,O,100,11,12,4,3,34,50,11,1,,11,,22,0,0,1,1,76,61,,,,,,,,41,44,,,,,,,,31,31,,,,,,,
2014,2014-08-10,20:58,DI,3,0,0,1,1,2,O,66023,,,,04512,,DU PARC,1,MT ROYAL,N,15,11,13,3,3,33,50,11,3,1,11,06,34,0,0,1,1,61,76,,,,,,,,55,41,,,,,,,,31,31,,,,,,,
2014,2014-08-10,11:50,DI,3,0,0,1,1,3,O,66023,,,,05534,,PIERRE TETREAUT,2,SENTENNES,,,11,14,1,2,34,,11,1,1,11,,99,0,0,1,1,61,76,61,,,,,,,41,41,49,,,,,,,31,ND,31,,,,,,
2014,2014-08-10,20:32,DI,3,0,0,1,1,2,O,25213,,,,,,DE LA PRAIRIE O,1,DES ORCHIDEES,,,11,14,2,2,34,50,11,3,1,11,06,26,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,31,31,,,,,,,
2014,2014-08-10,9:20,DI,3,0,0,1,1,2,O,58227,,,,,,ROLLAND THERRIEN,1,TOULOUSE,S,10,11,14,,2,33,50,11,1,1,11,07,99,0,0,1,1,61,76,,,,,,,,51,41,,,,,,,,31,31,,,,,,,
2014,2014-08-10,16:06,DI,3,0,0,1,1,2,O,75017,,,,00000,,FOURNIER,1,DES PINS,,,11,14,2,2,32,,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,40,,,,,,,
2014,2014-08-10,21:40,DI,3,0,0,1,1,2,O,75015,,,,,,STE PAULE,1,ST GEORGES,S,,11,13,2,1,,50,11,4,1,11,06,21,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,40,40,,,,,,,
2014,2014-08-10,11:15,DI,3,0,0,1,1,2,O,70052,,,,,,VICTORIA,1,QUEVILLON,E,100,11,13,2,3,33,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,99,,,,,,,,31,31,,,,,,,
2014,2014-08-10,8:35,DI,3,0,0,1,1,2,O,49058,,,,,,N-D,1,ST DAMASE,,,11,14,2,2,32,50,11,1,1,11,06,26,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,40,40,,,,,,,
2014,2014-08-11,16:30,LU,3,0,0,1,1,2,O,66023,,,,,,SHERBROOKE O,1,REGENT,,,11,13,3,3,32,50,11,1,1,11,06,33,0,0,1,1,68,76,,,,,,,,41,47,,,,,,,,31,31,,,,,,,
2014,2014-08-11,23:04,LU,3,0,0,1,1,2,O,66023,,,,,,CHRISTOPHE COLOMB,1,ROSEMONT,,,11,13,3,2,32,50,11,3,1,11,06,21,0,0,1,1,76,61,,,,,,,,41,41,,,,,,,,33,33,,,,,,,
2014,2014-08-11,16:50,LU,3,0,0,1,1,2,O,66023,,,,,,HENRI BOURASSA,1,ALBERT HUDON,,,13,19,9,3,99,,11,1,1,11,09,88,0,0,1,1,ND,76,,,,,,,,ND,41,,,,,,,,ND,31,,,,,,,
2014,2014-08-11,11:45,LU,3,0,0,1,1,2,O,66023,,,,,,SHERBROOKE,1,PIERRE BERNARD,N,,11,13,4,2,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,33,33,,,,,,,
2014,2014-08-11,17:30,LU,3,0,0,1,1,2,O,66023,,,,,,,1,SHERBROOKE ET GONTHIER,,,11,19,4,3,32,50,11,1,1,11,06,26,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,31,31,,,,,,,
2014,2014-08-11,11:42,LU,3,0,0,1,1,2,O,65005,,,,,,6E RUE,1,8E AV,,,11,14,2,2,32,50,11,1,1,11,,25,0,0,1,1,76,61,,,,,,,,43,46,,,,,,,,31,40,,,,,,,
2014,2014-08-11,12:05,LU,3,0,0,1,1,2,O,45072,,,,00077,,SHERBROOKE,1,ST PATRICE O,S,40,11,13,2,3,33,50,11,1,1,11,06,22,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,31,31,,,,,,,
2014,2014-08-11,10:53,LU,3,0,0,1,1,2,O,81017,,,O,,,BD DE LA GAPPE,1,BELLEHUMEUR,,,11,13,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,42,41,,,,,,,,34,39,,,,,,,
2014,2014-08-11,6:45,LU,3,0,0,2,2,2,O,56083,,,,,,5E AV,1,1RE RUE,,,11,13,2,3,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,34,34,,,,,,,
2014,2014-08-11,14:20,LU,3,0,0,1,1,2,O,57005,,,,,,LARRIVIERE,1,PERIGNY,,,11,13,2,3,32,50,11,1,1,11,07,28,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,31,31,,,,,,,
2014,2014-08-11,12:15,LU,3,0,0,1,1,2,O,53052,,,,11600,,CH ST ROCH,,,,,11,13,2,2,34,50,11,1,1,11,07,26,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,31,31,,,,,,,
2014,2014-08-11,14:00,LU,2,0,1,0,1,2,O,33102,,,,00390,,RTE 271,,,,,11,12,2,3,34,50,11,1,,11,,27,0,1,0,1,61,76,,,,,,,,41,ND,,,,,,,,31,ND,,,,,,,
2014,2014-08-11,22:00,LU,3,0,0,1,1,2,N,04010,132,,,00008,B,PRINCIPALE,2,STAT EPICERIE GROS MORNE,,,11,21,,2,,,11,2,1,14,,21,0,0,1,1,61,76,,,,,,,,48,41,,,,,,,,31,31,,,,,,,
2014,2014-08-12,1:00,MA,3,0,0,1,1,2,O,66023,,,,,,ST DENIS,1,ONTARIO,N,20,13,13,1,3,33,50,11,3,1,11,06,99,0,0,1,1,76,68,,,,,,,,41,46,,,,,,,,31,31,,,,,,,
2014,2014-08-12,10:29,MA,3,0,0,1,1,2,O,66023,,,,01560,,SHERBROOKE E,,,N,,11,13,3,3,34,50,11,1,1,11,06,33,0,0,1,1,65,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-08-12,14:25,MA,3,0,0,1,1,2,O,66023,,,,00000,,BD ST LAURENT,1,GUILBAULT E,S,10,11,13,1,3,33,50,11,1,1,11,06,33,0,0,1,1,61,76,,,,,,,,47,41,,,,,,,,31,31,,,,,,,
2014,2014-08-12,16:10,MA,3,0,0,1,1,3,O,66023,,,,,,FULLUM,1,RACHEL,N,100,11,14,1,2,34,,11,1,1,11,06,99,0,0,1,1,61,76,61,,,,,,,49,41,47,,,,,,,31,31,33,,,,,,
2014,2014-08-12,9:43,MA,3,0,0,1,1,2,N,66020,,,,06134,,HENRI BOURASSA,,,,,11,21,9,3,40,,11,1,1,11,10,99,0,0,1,1,61,76,,,,,,,,52,59,,,,,,,,31,31,,,,,,,
2014,2014-08-12,17:30,MA,3,0,0,1,1,2,O,65005,,,,,,BD LE CORBUSIER,1,MAURICE GAUVIN,,,13,13,5,3,32,50,12,1,1,11,06,99,0,0,1,1,76,61,,,,,,,,41,45,,,,,,,,34,37,,,,,,,
2014,2014-08-12,15:45,MA,3,0,0,1,1,2,O,23027,,,,00245,,SOUMANDE,2,ENTR DU COMMERCE DOLLARAMA,,5,11,13,2,3,33,50,11,1,1,11,06,26,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,31,31,,,,,,,
2014,2014-08-12,17:48,MA,3,0,0,1,1,2,O,23027,,,,,,L'ORMIERE,1,CHAUVEAU,,,11,13,3,3,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,33,33,,,,,,,
2014,2014-08-12,8:20,MA,3,0,0,1,1,2,,49058,,,,02296,,BD MERCURE,,,,,11,13,2,2,34,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,52,41,,,,,,,,31,31,,,,,,,
2014,2014-08-12,20:38,MA,3,0,0,1,1,2,O,61025,,,,,,ST VIATEUR,1,LAVALTRIE N,,,11,14,1,2,32,50,12,3,1,11,06,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,99,,,,,,,
2014,2014-08-12,15:32,MA,3,0,0,1,1,2,O,71083,,,,00452,,ST CHARLES,,,,,11,13,2,3,99,50,12,1,1,11,06,27,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,31,31,,,,,,,
2014,2014-08-12,16:15,MA,3,0,0,1,1,2,O,71060,,,,00430,,GD BD,,,,,11,13,2,3,33,50,12,1,1,11,05,22,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,31,31,,,,,,,
2014,2014-08-12,16:08,MA,3,0,0,1,1,3,O,71083,,,,00580,,AV ST CHARLES,2,BANQUE DE MTL,,,11,13,2,3,33,50,11,1,1,11,06,99,0,0,1,1,61,76,61,,,,,,,43,41,41,,,,,,,31,31,31,,,,,,
2014,2014-08-12,20:20,MA,2,0,1,0,1,2,O,03005,197,,N,,,,2,1 5 KM AU N INT FOURNIER ET 197,N,1500,13,12,3,5,34,90,11,4,1,11,06,37,0,1,0,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-08-13,12:46,ME,2,0,1,0,1,2,O,66023,,,,00585,,18E AV,,,S,,11,14,2,2,34,,14,1,1,12,06,33,0,1,0,1,61,76,,,,,,,,46,41,,,,,,,,31,ND,,,,,,,
2014,2014-08-13,18:20,ME,3,0,0,1,1,2,O,66023,,,,,,PARC,1,MT ROYAL,N,10,11,13,3,3,33,50,11,1,1,12,,28,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,31,31,,,,,,,
2014,2014-08-13,8:05,ME,3,0,0,1,1,2,O,81017,,,,,,BD ST RAYMOND,1,BD DE LA CITE DES JEUNES,,,11,13,3,2,32,50,14,1,1,12,06,29,0,0,1,1,68,76,,,,,,,,44,44,,,,,,,,34,34,,,,,,,
2014,2014-08-13,18:15,ME,3,0,0,1,1,2,O,97007,,,,,,,1,GAMACHE ET REGNEAULT,,,11,14,2,2,32,50,11,2,1,11,06,99,0,0,1,1,61,76,,,,,,,,43,ND,,,,,,,,37,ND,,,,,,,
2014,2014-08-13,6:30,ME,3,0,0,1,1,2,O,14018,230,,O,,,,2,FACE AU 991,S,2,11,12,2,5,34,90,11,1,1,11,07,99,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-08-14,16:10,JE,3,0,0,1,1,2,O,66023,,,,,,ESPLANADE BERNARD,,,N,,11,14,1,3,32,40,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,40,40,,,,,,,
2014,2014-08-14,12:35,JE,3,0,0,1,1,2,O,81017,,,,00005,,BD MONTCLAIR,1,CORRIDOR DU RAPIBUS,E,10,11,13,5,3,33,50,12,1,1,11,06,28,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,31,31,,,,,,,
2014,2014-08-14,15:39,JE,3,0,0,1,1,2,O,67030,132,,O,,,RTE 132,1,1RE AV,,,11,12,3,3,32,70,12,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,37,34,,,,,,,
2014,2014-08-14,20:36,JE,3,0,0,1,1,2,O,73015,117,,,,,,,48E AV E,N,50,11,12,4,3,33,60,12,3,1,11,09,99,0,0,1,1,76,61,,,,,,,,41,51,,,,,,,,31,31,,,,,,,
2014,2014-08-14,18:20,JE,3,0,0,1,1,2,O,21045,360,,,,,AV ROYALE,1,DE L EGLISE,,,12,12,2,2,32,30,12,1,1,11,06,22,0,0,1,1,61,76,,,,,,,,44,ND,,,,,,,,40,ND,,,,,,,
2014,2014-08-15,14:35,VE,3,0,0,1,1,2,O,66023,,,,,,LAPIERRE,1,JEAN BRILLON,,,13,13,3,3,32,40,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,45,44,,,,,,,,40,40,,,,,,,
2014,2014-08-15,22:27,VE,3,0,0,2,2,2,O,58033,,,,00617,,MORTAGNE,,,,,11,14,2,2,33,50,11,3,1,11,06,32,0,0,1,1,76,61,,,,,,,,43,41,,,,,,,,31,31,,,,,,,
2014,2014-08-15,21:40,VE,3,0,0,1,1,2,O,55023,,,,,,UNION,1,NEVEU,,,11,14,2,2,32,50,14,3,1,11,06,21,0,0,1,1,61,76,,,,,,,,45,41,,,,,,,,40,40,,,,,,,
2014,2014-08-16,12:29,SA,3,0,0,1,1,2,O,37067,,,,,,N-D E,1,DES VIOLETTES,,,11,12,2,3,33,70,12,1,1,11,06,21,0,0,1,1,76,63,,,,,,,,43,41,,,,,,,,40,31,,,,,,,
2014,2014-08-16,14:06,SA,3,0,0,1,1,2,O,57005,,,,01856,,BOURGOGNE,2,EN FACE DU MOTEL MON REPOS,,,11,13,2,3,34,50,14,1,1,12,05,28,0,0,1,1,68,76,,,,,,,,43,41,,,,,,,,31,31,,,,,,,
2014,2014-08-16,15:30,SA,3,0,0,1,1,2,O,64008,337,,,01941,,CH GASCON,1,CH DES ANGLAIS,S,10,11,12,3,3,33,50,14,1,1,12,06,25,0,0,1,1,61,76,,,,,,,,43,99,,,,,,,,31,31,,,,,,,
2014,2014-08-16,,SA,3,0,0,1,1,2,O,39062,,,,,,BD ARTHABASKA E,1,N-D E,,,11,13,3,3,32,50,12,1,1,11,02,21,0,0,1,1,61,76,,,,,,,,41,ND,,,,,,,,ND,ND,,,,,,,
2014,2014-08-17,20:20,DI,3,0,0,1,1,2,O,66023,,,,,,MACDONALD,1,ISABELLA,E,,11,14,2,2,32,50,12,3,,11,,99,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,40,40,,,,,,,
2014,2014-08-17,20:40,DI,3,0,0,1,1,2,O,66023,,,,,,LIEGE,,QUERBES,,,11,14,2,2,34,40,11,3,1,11,06,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,ND,,,,,,,
2014,2014-08-17,17:00,DI,3,0,0,1,1,2,O,66023,,,,03320,,DANDURAND,,,,,,,,,,,,,,,,33,0,0,1,1,61,76,,,,,,,,ND,ND,,,,,,,,ND,ND,,,,,,,
2014,2014-08-17,16:00,DI,3,0,0,1,1,2,O,64015,,,,,,CH STE MARIE,1,AV CHATEAUBRIANT,O,1,14,13,2,2,32,50,11,1,1,11,06,21,0,0,1,1,76,61,,,,,,,,41,41,,,,,,,,33,ND,,,,,,,
2014,2014-08-18,19:30,LU,3,0,0,1,1,2,O,66023,,,,,,CREPEAU,,LAFRAMBOISE,S,100,21,14,2,2,33,40,12,2,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,59,,,,,,,,31,31,,,,,,,
2014,2014-08-18,19:35,LU,3,0,0,1,1,2,N,66023,,,,01011,,MARCHE CENTRAL,2,ARR RENO DEPOT,,,11,21,2,3,40,,11,1,1,11,10,99,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-08-18,8:30,LU,3,0,0,1,1,2,O,66023,,,,,,RENE LEVESQUE,1,STE ELISABETH,,,11,13,2,3,32,50,11,1,1,11,01,99,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,31,31,,,,,,,
2014,2014-08-18,12:54,LU,3,0,0,1,1,2,O,65005,,,,00805,,MONTROUGEAU,,,,,11,13,2,2,33,50,11,1,1,11,06,28,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,31,ND,,,,,,,
2014,2014-08-18,13:00,LU,3,0,0,1,1,2,O,65005,,,,,,STE ROSE,1,7E RUE,,,11,13,2,3,32,50,11,1,1,11,06,26,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,31,ND,,,,,,,
2014,2014-08-18,8:00,LU,3,0,0,1,1,2,O,37067,,,,,,,1,DES CHENAUX ET ST MAURICE,,,11,13,3,3,32,,12,1,1,11,07,21,0,0,1,1,61,76,,,,,,,,42,46,,,,,,,,34,34,,,,,,,
2014,2014-08-18,12:30,LU,3,0,0,1,1,2,O,58227,,,,,,GDE AL,1,HOLMES,,,11,13,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,40,40,,,,,,,
2014,2014-08-18,16:50,LU,3,0,0,1,1,2,O,73030,344,,,,,BD ADOLPHE CHAPLEAU,1,32E AV N,,,11,12,2,3,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,45,41,,,,,,,,40,40,,,,,,,
2014,2014-08-18,16:57,LU,3,0,0,1,1,2,N,23027,,,,03280,,STE FOY,,,,,11,21,9,3,40,,11,1,,11,,21,0,0,1,1,76,61,,,,,,,,41,52,,,,,,,,31,31,,,,,,,
2014,2014-08-19,18:40,MA,3,0,0,1,1,2,O,66023,,,,07275,,BD GAL D ANJOU,,,,,11,19,3,3,34,50,11,1,1,11,05,21,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,31,31,,,,,,,
2014,2014-08-19,22:14,MA,3,0,0,1,1,2,O,37067,,,,,,DES RECOLLETS,1,LOUIS PINARD,S,,11,13,3,3,32,50,11,3,1,11,06,21,0,0,1,1,61,76,,,,,,,,45,41,,,,,,,,34,34,,,,,,,
2014,2014-08-19,20:20,MA,3,0,0,1,1,2,O,47017,,,,,,9EME RG O,1,DE NICOLET,,,11,14,2,2,32,50,12,2,1,11,06,33,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-08-19,13:58,MA,3,0,0,1,1,2,O,73015,,,,,,CH COTE ST LOUIS E,1,DES BOLETS,,,11,13,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,40,31,,,,,,,
2014,2014-08-19,11:40,MA,3,0,0,1,1,2,O,64008,125,,,,,MTEE MASSON,1,CHARTRAND,,,11,12,2,3,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,40,,,,,,,
2014,2014-08-19,23:01,MA,3,0,0,1,1,2,O,72005,344,,E,,,CH D OKA,1,FERE,E,30,11,13,2,3,33,50,12,3,1,11,06,33,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-08-19,15:00,MA,3,0,0,1,1,2,O,60013,,,,,,DE GAULLE,1,NAPOLEON PROVOST,N,5,11,14,2,2,32,50,11,1,1,11,06,33,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-08-19,15:15,MA,3,0,0,1,1,2,O,70052,201,,N,,,,1,BD MGR LANGLOIS ET CHASLE,,,11,12,3,3,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,34,37,,,,,,,
2014,2014-08-19,16:20,MA,3,0,0,1,1,2,O,39062,,,,00279,,VICTORIA,1,BD JUTRAS E,S,200,11,14,2,2,33,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,56,,,,,,,,31,31,,,,,,,
2014,2014-08-19,13:00,MA,3,0,0,1,1,2,O,76020,,,,,,,1,BETHANY ET HENRI,,,11,13,3,3,32,50,11,1,1,11,06,99,0,0,1,1,76,61,,,,,,,,41,43,,,,,,,,31,31,,,,,,,
2014,2014-08-19,15:40,MA,3,0,0,1,1,2,O,10043,000,,,00200,,AV LEONIDAS,,,,,11,13,3,3,34,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,31,31,,,,,,,
2014,2014-08-20,20:47,ME,3,0,0,1,1,2,O,66023,,,,,,SHERBROOKE O,1,AV UNION,,,11,13,3,3,32,50,11,3,1,11,06,26,0,0,1,1,68,76,,,,,,,,44,41,,,,,,,,31,31,,,,,,,
2014,2014-08-20,16:15,ME,3,0,0,1,1,2,O,66023,,,,,,CASGRAIN,1,FAILLON,S,,11,14,9,2,32,50,11,1,1,11,06,21,0,0,1,1,76,61,,,,,,,,41,41,,,,,,,,99,31,,,,,,,
2014,2014-08-20,8:00,ME,3,0,0,1,1,2,O,66023,,,,,,EVERETT,1,ROUSSELOT,,,11,14,1,2,32,40,11,1,1,11,06,33,0,0,1,1,76,61,,,,,,,,41,46,,,,,,,,40,40,,,,,,,
2014,2014-08-20,10:42,ME,3,0,0,1,1,2,O,66023,,,,,,AV DU PARC,1,DULUTH,,,11,13,1,7,32,50,11,1,1,11,06,28,0,0,1,1,68,76,,,,,,,,43,41,,,,,,,,31,40,,,,,,,
2014,2014-08-20,18:36,ME,3,0,0,1,1,3,O,65005,,,,,,AUT 15 N,1,CURE LABELLE,,,11,11,1,9,32,50,11,1,1,11,06,99,0,0,1,1,61,61,76,,,,,,,42,42,ND,,,,,,,37,37,ND,,,,,,
2014,2014-08-20,12:20,ME,3,0,0,1,1,2,O,58227,,,,,,STE FOY,1,MARQUETTE,,,11,13,2,2,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,44,,,,,,,,31,31,,,,,,,
2014,2014-08-20,15:11,ME,3,0,0,1,1,2,O,58227,,,,01720,,JACQUES CARTIER E,,,,,11,13,1,3,33,50,11,1,1,11,09,99,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,31,31,,,,,,,
2014,2014-08-20,14:20,ME,3,0,0,1,1,2,O,10043,,,,,,N-D E,1,AV BELZILE,E,10,11,14,2,2,34,50,11,1,1,11,06,25,0,0,1,1,76,61,,,,,,,,43,41,,,,,,,,31,31,,,,,,,
2014,2014-08-20,15:15,ME,3,0,0,1,1,2,O,32033,263,,S,01635,,RTE 263 S,1,11E RG E,S,30,12,12,2,5,33,90,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-08-21,15:05,JE,3,0,0,1,1,2,O,66040,,,,,,AIRLIE ET LABATT,1,,,,12,14,3,3,32,50,11,1,1,11,,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,99,99,,,,,,,
2014,2014-08-21,15:47,JE,3,0,0,1,1,2,O,66023,,,,,,DE LA VERENDRYE,1,BEAULIEU,O,30,11,13,3,2,33,50,12,1,1,11,09,99,0,0,1,1,61,76,,,,,,,,46,41,,,,,,,,31,31,,,,,,,
2014,2014-08-21,8:45,JE,3,0,0,1,1,2,O,66023,,,,,,SHERBROOKE E,1,ST DOMINIQUE,N,,11,13,3,2,32,50,12,1,1,11,06,26,0,0,1,1,76,61,,,,,,,,41,44,,,,,,,,31,31,,,,,,,
