AN,DT_ACCDN,HR_ACCDN,JR_SEMN_ACCDN,ID_GR,NB_MORT_C,NB_BLESE_GRAVE_C,NB_BLESE_LEGER_C,NB_VICTIMES,NB_VEH_ACCDN_C,IN_ACCDN_CHMIN_PBL,CD_MUNCP,NO_ROUTE,BORNE_KM_ACCDN,CD_PNT_CDRNL_ROUTE,NO_CIVIQ_ACCDN,SFX_NO_CIVIQ_ACCDN,RUE_ACCDN,TP_REPRR_ACCDN,ACCDN_PRES_DE,CD_PNT_CDRNL_REPRR,NB_METRE_DIST_ACCD,CD_ASPCT_ROUTE,CD_CATEG_ROUTE,CD_CONFG_ROUTE,CD_ENVRN_ACCDN,CD_LOCLN_ACCDN,VITSS_AUTOR,CD_COND_METEO,CD_ECLRM,CD_ETAT_CHASS,CD_ETAT_SURFC,CD_POSI_ACCDN,CD_IMPAC_ACCDN,CYC_MORT,CYC_GRAVE,CYC_LEGER,CYC_TOTAL,TYP_VEH_1,TYP_VEH_2,TYP_VEH_3,TYP_VEH_4,MOUV_VEH_1,MOUV_VEH_2,MOUV_VEH_3,MOUV_VEH_4,SIGN_VEH_1,SIGN_VEH_2,SIGN_VEH_3,SIGN_VEH_4
2013,2013-08-07,21:05,ME,3,0,0,1,1,2,O,66023,,,,,,RACHEL,1,ST DOMINIQUE,,,11,13,2,2,32,,14,3,1,12,05,26,0,0,1,1,68,76,,,43,41,,,31,31,,
2013,2013-08-07,7:54,ME,3,0,0,1,1,2,O,65005,,,,,,BD STE ROSE O,1,4E AV,N,5,11,13,2,3,32,50,11,1,1,11,06,28,0,0,1,1,61,76,,,43,41,,,40,40,,
2013,2013-08-07,9:00,ME,3,0,0,1,1,2,,65005,,,,,,BD STE ROSE,,BAS DU PLATEAU OUIMET,,,11,13,2,2,32,50,11,1,1,11,06,28,0,0,1,1,61,76,,,43,41,,,31,31,,
2013,2013-08-07,12:55,ME,3,0,0,1,1,2,O,25213,,,,00765,,DE L EGLISE,1,5E RUE,,100,11,14,2,3,34,50,11,1,1,11,06,99,0,0,1,1,76,61,,,41,47,,,31,31,,
2013,2013-08-07,16:20,ME,3,0,0,1,1,2,O,58227,,,,,,KIMBER,1,HILLCREST,,,11,14,2,2,32,50,11,1,1,11,05,21,0,0,1,1,61,76,,,45,ND,,,40,ND,,
2013,2013-08-07,7:05,ME,3,0,0,1,1,2,O,57030,,,,,,VIOLETTE,1,DES TULIPES,O,1,11,14,2,2,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,44,44,,,40,40,,
2013,2013-08-07,5:42,ME,2,0,1,0,1,2,O,23027,,,,,,,1,BELVEDERE ET PERE MARQUETTE,,,11,14,2,2,32,50,11,1,1,11,06,21,0,1,0,1,61,76,,,41,41,,,34,34,,
2013,2013-08-07,18:57,ME,3,0,0,1,1,2,O,70052,,,,01972,,RG STE MARIE,1,ISABELLA,E,5,11,15,2,5,32,50,12,1,5,11,06,99,0,0,1,1,61,76,,,44,41,,,31,31,,
2013,2013-08-07,18:00,ME,3,0,0,1,1,2,,42088,,,,,,ST PHILIPPE,1,2E AV,,,13,14,,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,41,41,,,31,40,,
2013,2013-08-07,21:40,ME,3,0,0,1,1,2,O,39062,,,,,,DE BIGARRE,1,DE L ERMITAGE,,,11,13,3,3,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,41,41,,,40,40,,
2013,2013-08-08,11:50,JE,2,0,1,0,1,2,O,66097,,,,,,,1,ST JEAN ET LABROSSE,O,5,11,13,3,3,32,50,11,1,1,11,06,21,0,1,0,1,61,76,,,41,41,,,37,37,,
2013,2013-08-08,15:43,JE,3,0,0,1,1,2,O,66023,,,,06801,,GOUIN E,2,,N,10,11,13,2,2,32,40,11,1,1,11,05,99,0,0,1,1,61,76,,,44,41,,,33,33,,
2013,2013-08-08,17:11,JE,3,0,0,1,1,2,N,25213,,,,01300,,BD RIVE S,,,,,11,21,2,3,99,50,12,1,1,11,09,99,0,0,1,1,61,76,,,99,41,,,31,31,,
2013,2013-08-08,9:00,JE,3,0,0,1,1,2,O,58007,,,,,,,1,LAPINIERE ET ALCIDE,,30,11,14,2,3,33,50,11,1,1,11,,99,0,0,1,1,61,76,,,45,ND,,,31,ND,,
2013,2013-08-08,21:50,JE,3,0,0,1,1,2,O,23027,,,,,,DE LESTRES,1,VERSANT N,S,50,11,13,3,2,33,50,12,3,1,11,06,99,0,0,1,1,61,76,,,ND,ND,,,ND,ND,,
2013,2013-08-09,13:20,VE,3,0,0,1,1,2,O,66023,,,,,,ST URBAIN,1,PRES KENNEDY,,,11,13,1,3,32,50,12,1,1,11,05,99,0,0,1,1,61,76,,,43,41,,,37,37,,
2013,2013-08-09,5:00,VE,3,0,0,1,1,2,O,66023,,,,,,IBERVILLE,1,BEAUBIEN,,,11,13,3,2,32,50,14,3,1,12,06,26,0,0,1,1,61,76,,,44,41,,,34,34,,
2013,2013-08-09,10:12,VE,3,0,0,1,1,2,O,66023,,,,,,BD ROSEMONT,1,17E AV,,,11,13,3,2,32,,11,1,1,11,06,24,0,0,1,1,61,76,,,45,41,,,40,31,,
2013,2013-08-09,18:35,VE,3,0,0,1,1,2,O,66023,,,,,,ARMAND BOMBARDIER,1,JACQUES ROUSSEAU,,,11,13,4,2,32,50,11,1,1,12,06,21,0,0,1,1,61,76,,,41,41,,,31,40,,
2013,2013-08-09,18:12,VE,3,0,0,1,1,2,O,58227,,,,,,CH CHAMBLY,1,DESMARCHAIS,,,11,13,3,3,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,43,41,,,31,31,,
2013,2013-08-09,16:49,VE,3,0,0,1,1,2,O,75045,,,,00351,,CH DU LAC MORENCY,,,S,,24,15,2,5,34,50,11,1,1,11,06,99,0,0,1,1,62,76,,,41,ND,,,31,ND,,
2013,2013-08-10,14:05,SA,3,0,0,1,1,2,O,66142,,,,03600,,BD ST JEAN,1,DEVON,S,30,11,13,3,3,33,50,11,1,1,11,06,99,0,0,1,1,61,76,,,43,41,,,31,31,,
2013,2013-08-10,19:55,SA,3,0,0,1,1,2,O,66023,,,,,,DE MAISONNEUVE O,1,TOWERS,,,11,13,1,2,32,50,11,2,1,11,05,24,0,0,1,1,68,76,,,44,41,,,40,31,,
2013,2013-08-10,10:15,SA,3,0,0,1,1,2,O,45072,112,,O,,,PRINCIPALE O,,LAURIER,O,5,11,13,2,3,33,50,11,1,1,11,,34,0,0,1,1,61,76,,,48,41,,,31,31,,
2013,2013-08-10,13:45,SA,3,0,0,1,1,2,O,81017,,,,,,CH D AYLMER,1,CH FOLEY,,,11,15,3,3,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,46,41,,,40,31,,
2013,2013-08-10,14:00,SA,3,0,0,1,1,2,O,58227,,,,03724,,TASCHEREAU,,,,,11,13,3,3,33,70,11,1,1,11,07,99,0,0,1,1,61,76,,,43,ND,,,31,ND,,
2013,2013-08-10,13:55,SA,3,0,0,1,1,2,,57025,,,,,,BD CONSTABLE,1,MAPLE,,,11,14,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,43,41,,,40,40,,
2013,2013-08-10,15:17,SA,3,0,0,1,1,2,O,57035,,,,,,OZIAS LEDUC,1,CH DE LA MONTAGNE,,,11,13,2,3,32,50,11,1,1,11,06,21,0,0,1,1,76,61,,,41,41,,,40,40,,
2013,2013-08-10,16:45,SA,3,0,0,1,1,2,O,57005,,,,,,FRECHETTE,1,KENNEDY,,,11,14,3,2,32,50,11,1,1,11,05,99,0,0,1,1,61,76,,,41,41,,,40,31,,
2013,2013-08-10,19:00,SA,3,0,0,1,1,2,O,75017,117,,S,00600,,DES LAURENTIDES,,,,,11,12,3,3,33,50,11,1,1,11,07,28,0,0,1,1,61,76,,,43,41,,,31,31,,
2013,2013-08-10,13:43,SA,3,0,0,2,2,3,O,64008,337,,,01570,,CH GASCON,,,,,11,12,3,3,34,50,11,1,1,11,06,28,0,0,2,2,61,76,76,,43,41,41,,31,31,31,
2013,2013-08-10,14:53,SA,3,0,0,1,1,2,O,64008,337,,,,,BD LAURIER,1,GUILLEMETTE,,,11,12,2,3,32,50,11,1,1,11,06,25,0,0,1,1,61,76,,,43,41,,,40,31,,
2013,2013-08-10,23:00,SA,3,0,0,1,1,2,O,54048,,,,,,GIROAURD O,1,DESSAULLES,,,12,13,1,3,34,50,11,3,1,11,02,99,0,0,1,1,61,76,,,43,41,,,37,33,,
2013,2013-08-10,12:45,SA,3,0,0,1,1,2,O,71060,,,,00105,,BD DON QUICHOTTE,2,GD BD,S,90,11,13,5,3,33,50,11,1,1,11,06,21,0,0,1,1,76,61,,,41,41,,,31,31,,
2013,2013-08-11,8:10,DI,3,0,0,1,1,2,O,66023,,,,,,ATWATER,1,CH BARAT,O,10,11,19,3,2,33,50,11,1,1,11,06,26,0,0,1,1,61,76,,,43,41,,,31,31,,
2013,2013-08-11,12:50,DI,3,0,0,1,1,2,O,66023,,,,,,CHRISTOPHE COLOMB,1,CREMAZIE,N,,11,13,3,3,32,50,11,1,,11,,28,0,0,1,1,61,76,,,43,41,,,31,31,,
2013,2013-08-11,20:15,DI,3,0,0,1,1,2,O,66023,,,,,,STE GERTRUDE,1,LEGER,,,11,13,,2,32,40,11,1,1,11,06,99,0,0,1,1,61,76,,,41,41,,,33,33,,
2013,2013-08-11,12:15,DI,3,0,0,1,1,2,O,58227,,,,01200,,ST CHARLES O,,,,,11,13,3,3,34,50,11,1,1,11,06,28,0,0,1,1,61,76,,,43,41,,,37,37,,
2013,2013-08-11,12:40,DI,3,0,0,1,1,2,O,64008,344,,,,,CH ST CHARLES,1,OSCAR,,,11,12,2,2,32,50,11,1,1,11,05,21,0,0,1,1,61,76,,,41,41,,,40,40,,
2013,2013-08-11,17:30,DI,3,0,0,1,1,2,N,64008,,,,00146,,N ROUSSILLE,2,STAT,,,11,21,9,2,99,,11,1,1,11,10,21,0,0,1,1,61,76,,,41,41,,,31,31,,
2013,2013-08-11,13:40,DI,3,0,0,1,1,2,O,34025,,,,01704,,RTE 138,,,,,13,12,2,5,34,90,11,1,1,11,07,99,0,0,1,1,61,76,,,43,41,,,31,31,,
2013,2013-08-12,8:06,LU,3,0,0,1,1,2,O,66023,,,O,,,GOUIN,1,LACHAPELLE,,,11,13,3,3,32,50,11,1,1,11,06,23,0,0,1,1,61,76,,,44,41,,,33,33,,
2013,2013-08-12,18:00,LU,3,0,0,1,1,2,O,66025,,,,,,ATWATER,1,DE MAISONNEUVE,,,11,13,1,3,32,,11,1,1,11,05,28,0,0,1,1,ND,76,,,ND,41,,,ND,37,,
2013,2013-08-12,20:20,LU,3,0,0,1,1,2,O,66023,,,,03175,,WELLINGTON,,,,,11,14,2,2,99,40,11,3,1,11,06,99,0,0,1,1,61,76,,,99,41,,,31,31,,
2013,2013-08-12,22:35,LU,3,0,0,1,1,2,O,66023,,,,03063,,HOCHELAGA EN FACE,1,MOREAU,O,100,11,14,3,2,34,50,11,3,1,11,06,33,0,0,1,1,61,76,,,47,41,,,31,31,,
2013,2013-08-12,16:46,LU,3,0,0,1,1,2,N,65005,,,,01200,,BD ST MARTIN,,,,,11,21,9,3,99,,11,1,1,11,10,24,0,0,1,1,76,61,,,41,41,,,31,31,,
2013,2013-08-12,16:11,LU,3,0,0,1,1,2,O,81017,,,,,,BD GREBER,1,CH DE LA SAVANE,,,11,13,3,3,32,,11,1,1,11,01,99,0,0,1,1,76,66,,,99,41,,,31,37,,
2013,2013-08-12,7:10,LU,3,0,0,1,1,2,O,58227,,,,,,CURE POIRIER O,1,GRANT,,,11,13,3,3,32,50,11,1,1,11,06,99,0,0,1,1,76,66,,,41,41,,,31,31,,
2013,2013-08-12,18:10,LU,3,0,0,1,1,2,O,59035,,,,00672,,PAPIN,,,,,13,14,2,2,34,50,11,1,1,11,06,24,0,0,1,1,61,76,,,41,44,,,31,31,,
2013,2013-08-12,12:45,LU,2,0,1,0,1,2,N,23027,,,O,00160,,CHAREST E,1,CARON,O,25,11,13,3,3,99,50,11,1,1,11,06,99,0,1,0,1,62,76,,,41,41,,,31,31,,
2013,2013-08-12,22:50,LU,3,0,0,1,1,2,O,36033,,,,,,6E AV,1,10E RUE,,,11,13,1,3,32,50,11,3,1,11,06,99,0,0,1,1,61,76,,,43,44,,,48,31,,
2013,2013-08-12,16:20,LU,3,0,0,1,1,3,O,50005,,,,,,RTE 161,1,DES ERABLES,,,11,12,2,2,32,50,11,1,1,11,06,21,0,0,1,1,62,61,76,,41,45,47,,31,40,40,
2013,2013-08-13,17:06,MA,3,0,0,1,1,2,O,66142,,,,,,DES SOURCES,1,HYMAN,,,11,13,3,3,32,,11,1,1,11,06,21,0,0,1,1,76,61,,,41,41,,,33,33,,
2013,2013-08-13,11:35,MA,3,0,0,1,1,2,O,66023,,,,,,BEAULIEU,1,SPRINGLAND,,,11,14,1,2,32,40,11,1,1,11,06,99,0,0,1,1,61,76,,,41,ND,,,31,ND,,
2013,2013-08-13,7:20,MA,3,0,0,1,1,2,O,66023,,,,00924,,PEEL,1,ST ANTOINE O,N,25,13,19,3,3,34,50,14,1,1,12,06,99,0,0,1,1,76,61,,,41,46,,,31,31,,
2013,2013-08-13,17:20,MA,3,0,0,1,1,2,O,66023,,,,05458,,ST LAURENT,1,ST VIATEUR,S,100,11,13,3,3,,50,14,1,1,12,06,33,0,0,1,1,61,76,,,47,41,,,31,31,,
2013,2013-08-13,14:00,MA,3,0,0,1,1,2,O,43027,,,,,,JACQUES CARTIER N,1,ALBERT SKIMMEN,,,,19,3,3,32,50,11,1,1,11,10,99,0,0,1,1,61,76,,,41,ND,,,31,ND,,
2013,2013-08-13,20:20,MA,3,0,0,1,1,2,O,56083,,,,,,BD INDUSTRIEL,1,DIJON,,,11,13,3,3,32,50,14,4,1,12,06,21,0,0,1,1,61,76,,,43,41,,,40,40,,
2013,2013-08-13,17:30,MA,3,0,0,1,1,2,O,75017,,,,,,ST LEANDRE,1,DE MONTIGNY,,,11,14,2,2,32,50,11,1,,11,,21,0,0,1,1,61,76,,,45,ND,,,40,40,,
2013,2013-08-13,7:03,MA,3,0,0,1,1,2,O,23027,,,,,,CHRISTOPHE COLOMB O,1,ST GERMAIN,,,11,14,1,2,32,50,11,1,1,11,,21,0,0,1,1,61,76,,,41,41,,,31,40,,
2013,2013-08-13,17:27,MA,3,0,0,1,1,2,,23027,,,,01247,,AV DU LAC ST CHARLES,,,O,,11,13,2,2,34,50,11,1,1,11,09,99,0,0,1,1,61,76,,,51,ND,,,31,ND,,
2013,2013-08-13,19:45,MA,3,0,0,1,1,2,O,23027,,,,,,IBERVILLE,1,D ITALIE,,,11,14,2,2,32,50,11,3,1,12,06,22,0,0,1,1,61,76,,,43,44,,,40,40,,
2013,2013-08-14,,ME,3,0,0,2,2,2,O,66023,,,,00250,,MAISONNEUVE,,,E,,11,13,1,2,34,,11,1,1,11,06,35,0,0,2,2,68,76,,,41,41,,,31,31,,
2013,2013-08-14,8:50,ME,3,0,0,2,2,2,O,66023,,,,,,MAISONNEUVE E,1,SANGUINET,,,11,13,,2,34,50,11,1,1,11,06,35,0,0,2,2,68,76,,,41,41,,,31,31,,
2013,2013-08-14,17:55,ME,3,0,0,1,1,2,O,66023,,,,,,INDUSTRIEL,1,GEORGES PICHET,,,11,13,2,4,32,50,12,1,1,11,06,21,0,0,1,1,76,66,,,41,41,,,40,31,,
2013,2013-08-14,11:50,ME,3,0,0,1,1,2,O,66023,,,,,,SHERBROOKE E,1,DESORMEAUX,S,,11,13,3,3,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,41,41,,,38,38,,
2013,2013-08-14,17:30,ME,3,0,0,1,1,2,O,65005,,,,,,D ORLEANS,1,BD DES LAURENTIDES,,,11,14,,3,32,50,11,1,1,11,06,21,0,0,1,1,76,61,,,99,45,,,31,40,,
2013,2013-08-14,17:00,ME,3,0,0,1,1,2,O,67015,,,,,,,1,STE CATHERINE,N,,11,12,2,2,34,40,11,1,1,11,,99,0,0,1,1,76,61,,,41,46,,,31,40,,
2013,2013-08-14,19:20,ME,3,0,0,1,1,2,O,64008,,,,02130,,CH COMTOIS,,,,,11,13,2,2,34,70,12,2,1,11,06,99,0,0,1,1,61,76,,,41,41,,,31,31,,
2013,2013-08-14,18:16,ME,3,0,0,1,1,2,O,72005,344,,O,00001,,GDE COTE,1,ARTHUR SAUVE,N,50,11,12,3,3,33,50,11,1,1,11,07,99,0,0,1,1,61,76,,,45,41,,,31,31,,
2013,2013-08-14,13:02,ME,3,0,0,1,1,2,O,60013,,,,,,BD IBERVILLE,1,SIGOUIN,,,11,13,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,41,41,,,40,40,,
2013,2013-08-15,17:20,JE,3,0,0,1,1,2,O,66023,,,,,,MAISSONNEUVE,1,STANLEY,,,11,13,1,3,32,50,11,1,1,11,05,27,0,0,1,1,61,76,,,44,41,,,33,33,,
2013,2013-08-15,18:45,JE,3,0,0,1,1,2,O,66023,,,,,,VILLERAY,1,LAJEUNESSE,E,30,11,14,2,2,33,50,11,1,1,11,06,99,0,0,1,1,68,76,,,41,99,,,31,31,,
2013,2013-08-15,4:30,JE,3,0,0,1,1,2,O,66023,,,,,,DE CASTELNAU,1,HENRI JULIEN,,,11,14,2,2,32,,11,1,1,11,06,21,0,0,1,1,61,76,,,41,41,,,40,31,,
2013,2013-08-15,14:12,JE,3,0,0,1,1,2,O,66023,,,,,,ST ZOTIQUE,1,DES ECORES,E,,11,13,2,2,32,40,11,1,1,11,06,28,0,0,1,1,61,76,,,43,41,,,31,31,,
2013,2013-08-15,17:15,JE,3,0,0,1,1,2,O,66023,,,,00300,,VAN HORNE,,,,,11,13,2,3,33,50,11,1,1,11,06,28,0,0,1,1,61,76,,,43,41,,,31,31,,
2013,2013-08-15,7:25,JE,3,0,0,1,1,2,O,66023,,,,,,RACHEL,1,FULLUM,,,11,13,2,2,32,50,11,1,1,11,05,28,0,0,1,1,61,76,,,43,41,,,34,34,,
2013,2013-08-15,14:25,JE,3,0,0,1,1,2,O,65005,,,,01006,,AUT CHOMEDAY,2,DE LA LAVATERE,O,,11,13,5,3,33,50,11,1,1,11,07,21,0,0,1,1,61,76,,,45,41,,,31,31,,
2013,2013-08-15,20:57,JE,3,0,0,1,1,2,O,72005,,,,,,HECTOR LANTHIER,1,25E AV,,,11,13,2,3,32,50,12,3,1,11,06,21,0,0,1,1,61,76,,,41,41,,,37,34,,
2013,2013-08-15,12:40,JE,3,0,0,1,1,2,O,33115,132,,,07157,,,,,O,150,12,12,2,5,34,90,12,1,1,11,06,27,0,0,1,1,70,76,,,41,44,,,31,31,,
2013,2013-08-15,20:00,JE,3,0,0,1,1,2,O,02028,132,,,,,RTE 132,1,HOTEL DE VILLE,,,11,12,3,3,32,70,11,3,1,11,06,26,0,0,1,1,76,61,,,41,43,,,35,37,,
2013,2013-08-16,18:48,VE,3,0,0,1,1,2,O,66023,,,,,,MUIR,1,COTE VERTU,,1,11,13,2,3,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,43,ND,,,37,ND,,
2013,2013-08-16,14:10,VE,3,0,0,1,1,2,O,66023,,,,,,ATWATER,1,DUVERNAY,,,11,13,3,3,32,50,12,1,1,11,09,99,0,0,1,1,68,76,,,44,41,,,34,34,,
2013,2013-08-16,8:00,VE,3,0,0,1,1,2,O,66023,,,,00400,,MARGUERITE D YOUVILLE,2,FACE AU,,,11,14,1,2,33,50,11,1,1,11,06,22,0,0,1,1,61,76,,,44,41,,,31,31,,
2013,2013-08-16,13:50,VE,3,0,0,1,1,2,O,58227,,,,,,BD EDOUARD,1,WINDSOR,,,11,14,3,1,32,50,11,1,1,11,,26,0,0,1,1,62,76,,,44,41,,,40,40,,
2013,2013-08-16,23:00,VE,3,0,0,1,1,2,O,58033,,,,,,DU PERCHE,1,PERFONDEVAL,,,11,14,2,2,32,50,11,3,1,11,05,26,0,0,1,1,61,76,,,44,41,,,40,40,,
2013,2013-08-16,18:16,VE,3,0,0,1,1,2,O,56083,,,,,,ST CHARLES,1,LAURIER,E,,11,13,1,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,45,41,,,40,40,,
2013,2013-08-16,17:00,VE,3,0,0,1,1,2,O,83020,,,,00106,,CH DE LAC STE MARIE,,,,,11,15,2,2,99,50,11,1,1,11,10,35,0,0,1,1,70,76,,,41,44,,,31,31,,
2013,2013-08-16,7:55,VE,3,0,0,1,1,2,O,35027,,,,00560,,N-D,1,ADRIEN BELISLE,O,500,11,13,2,3,32,50,11,1,1,11,07,28,0,0,1,1,61,76,,,55,41,,,31,31,,
2013,2013-08-17,13:30,SA,3,0,0,1,1,2,O,66142,,,,,,DALI,1,VAN GOGH,O,80,,,,,,,,,1,,06,37,0,0,1,1,ND,76,,,ND,ND,,,ND,ND,,
2013,2013-08-17,12:20,SA,3,0,0,1,1,2,O,66023,,,,,,ONTARIO,1,FULLUM,,,11,14,2,2,32,50,11,1,1,11,,26,0,0,1,1,61,76,,,44,41,,,33,33,,
2013,2013-08-17,20:20,SA,3,0,0,1,1,2,O,66023,,,,,,FOUCHER,1,GOUNOD,N,5,11,14,1,2,32,50,11,2,1,11,06,28,0,0,1,1,62,76,,,43,43,,,40,40,,
2013,2013-08-17,20:26,SA,3,0,0,1,1,2,O,66023,,,,,,RACHEL E,1,JOLIETTE,,,11,14,3,2,32,50,11,3,1,11,06,99,0,0,1,1,61,76,,,43,41,,,33,33,,
2013,2013-08-17,15:31,SA,3,0,0,1,1,2,O,66025,,,,,,HONORE BEAUGRAND,1,PIERRE DE COUBERTIN,,,11,14,2,2,32,40,11,1,1,11,06,26,0,0,1,1,76,61,,,41,44,,,40,ND,,
2013,2013-08-17,21:40,SA,2,0,1,0,1,2,O,66023,,,,,,N-D E,1,RAOUL JOBIN,,,11,12,3,2,32,50,11,3,1,11,06,21,0,1,0,1,61,76,,,41,45,,,33,33,,
2013,2013-08-17,22:37,SA,3,0,0,1,1,2,O,66107,,,,,,ELM,1,ALICE CARRIERE,,,11,14,2,2,32,40,11,3,,11,,99,0,0,1,1,61,76,,,41,ND,,,31,ND,,
2013,2013-08-17,10:47,SA,3,0,0,1,1,2,O,65005,,,,,,BD CARTIER O,1,15E RUE,,,11,13,3,3,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,41,41,,,33,33,,
2013,2013-08-17,17:31,SA,3,0,0,1,1,2,O,65005,,,,,,ST HUBERT,,TOURANGEAU E,,,11,14,2,2,32,50,11,1,,11,,27,0,0,1,1,61,76,,,43,41,,,40,40,,
2013,2013-08-17,19:56,SA,3,0,0,1,1,2,O,37067,,,,,,GRANDMONT,1,BOULARD,,,11,14,2,2,32,50,11,1,1,11,06,26,0,0,1,1,61,76,,,44,41,,,31,31,,
2013,2013-08-17,11:24,SA,2,0,1,0,1,2,O,81017,,,,,,CH D AYLMER,1,BELMONT,N,,11,13,3,3,32,50,11,1,1,11,06,28,0,1,0,1,61,76,,,43,41,,,34,34,,
2013,2013-08-17,5:30,SA,3,0,0,1,1,2,O,57035,132,,,,,CH DES PATRIOTES,1,MESSIER,,,14,14,2,2,32,,11,1,,11,,99,0,0,1,1,76,61,,,43,44,,,34,34,,
2013,2013-08-17,18:00,SA,3,0,0,1,1,2,N,67050,,,,20062,,BD D ANJOU,,,,,11,21,9,3,40,,11,1,1,11,10,99,0,0,1,1,61,76,,,41,41,,,31,31,,
2013,2013-08-17,16:12,SA,3,0,0,1,1,2,O,72015,344,,,02944,,CH OKA,1,16E AV,E,,11,12,2,2,32,50,11,1,1,11,06,26,0,0,1,1,61,76,,,44,41,,,31,31,,
2013,2013-08-17,12:50,SA,3,0,0,1,1,2,O,04010,132,,,,,,1,DE L EGLISE,,,11,12,2,2,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,43,41,,,40,31,,
2013,2013-08-18,12:54,DI,3,0,0,1,1,2,O,66142,,,,,,ST JEAN,1,HARRIS,S,,11,13,2,3,32,,11,1,1,11,06,23,0,0,1,1,61,76,,,41,41,,,33,33,,
2013,2013-08-18,12:43,DI,3,0,0,1,1,2,O,66023,,,,,,DEZERY,1,HOCHELAGA,S,1,11,13,3,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,45,ND,,,40,ND,,
2013,2013-08-18,16:52,DI,3,0,0,1,1,2,O,66023,,,,,,PERRAS,1,16E AV,,,11,13,3,2,32,50,11,1,1,11,05,21,0,0,1,1,61,76,,,45,41,,,40,31,,
2013,2013-08-18,18:30,DI,3,0,0,1,1,2,O,45060,141,,,,,CH VALLIERES,1,RTE 141,,,11,12,2,5,32,80,11,1,1,11,06,26,0,0,1,1,61,76,,,44,41,,,31,31,,
2013,2013-08-18,11:03,DI,3,0,0,1,1,2,O,59020,,,,,,BEAUCHAMP,,PELLETIER,,,11,14,2,2,32,30,11,1,1,11,06,21,0,0,1,1,61,76,,,41,51,,,31,31,,
2013,2013-08-18,18:50,DI,3,0,0,1,1,2,O,51015,349,,,,,N-D N,1,ST MARTIN,,,11,12,2,2,32,50,11,1,1,11,06,27,0,0,1,1,61,76,,,44,41,,,31,31,,
2013,2013-08-19,8:15,LU,3,0,0,1,1,2,O,66023,,,,,,ST URBAIN,1,ST ZOTIQUE O,S,5,11,14,2,2,32,40,11,1,1,11,06,28,0,0,1,1,61,76,,,43,41,,,31,31,,
2013,2013-08-19,13:05,LU,3,0,0,1,1,2,O,66023,,,,,,ST DENIS,1,MARIE ANNE,N,10,11,13,3,3,33,50,11,1,1,11,06,99,0,0,1,1,61,76,,,46,41,,,31,31,,
2013,2013-08-19,18:32,LU,3,0,0,1,1,2,O,66023,,,,,,,1,PIE IX ET ST ZOTIQUE,,,11,13,3,2,32,50,11,1,1,11,05,26,0,0,1,1,61,76,,,44,41,,,33,33,,
2013,2013-08-19,20:19,LU,3,0,0,1,1,2,O,81017,,,,00162,,LAMBERT,2,FACE A,,,11,14,2,2,34,40,11,3,1,11,06,21,0,0,1,1,61,76,,,41,41,,,31,31,,
2013,2013-08-19,18:50,LU,3,0,0,1,1,2,O,56083,,,,00092,,FLEUR DE LYS,,ST ANDRE CH,E,600,11,14,2,2,34,50,11,1,1,11,06,99,0,0,1,1,76,61,,,41,41,,,31,31,,
2013,2013-08-19,19:27,LU,3,0,0,1,1,4,O,56083,,,,00207,,COUSINS N,1,KNIGHT,N,3,11,14,2,2,32,50,11,1,1,11,06,33,0,0,1,1,61,76,61,61,41,59,49,49,31,31,31,31
2013,2013-08-19,16:45,LU,3,0,0,1,1,2,N,67045,138,,,00775,,ST JEAN BAPTISTE,1,PRUD HOMME,,,11,12,2,3,32,50,11,1,1,11,07,21,0,0,1,1,61,76,,,51,41,,,31,31,,
2013,2013-08-19,14:54,LU,3,0,0,1,1,2,O,73015,117,,,00418,,,,,E,,11,12,3,3,99,60,11,1,1,11,09,99,0,0,1,1,61,76,,,51,41,,,31,31,,
2013,2013-08-19,11:38,LU,3,0,0,1,1,2,O,75017,,,,01978,,BEAUSITE,,,,,13,14,2,2,34,50,11,1,1,11,06,99,0,0,1,1,61,76,,,41,55,,,31,31,,
2013,2013-08-19,8:50,LU,3,0,0,1,1,2,O,64008,344,,E,05000,,CT DE TERREBONNE,,,,,11,12,3,3,32,50,11,1,1,11,06,26,0,0,1,1,61,76,,,41,44,,,40,40,,
2013,2013-08-19,7:25,LU,3,0,0,1,1,2,O,60013,,,,,,N-D,1,N-D DES CHAMPS,,,11,13,5,3,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,45,41,,,37,99,,
2013,2013-08-19,14:20,LU,3,0,0,1,1,2,O,23027,,,,,,DE LA MONTAGNE O,1,AEROPORT,,,13,14,2,2,32,50,11,1,1,11,05,26,0,0,1,1,61,76,,,44,41,,,33,33,,
