AN,DT_ACCDN,HR_ACCDN,JR_SEMN_ACCDN,ID_GR,NB_MORT_C,NB_BLESE_GRAVE_C,NB_BLESE_LEGER_C,NB_VICTIMES,NB_VEH_ACCDN_C,IN_ACCDN_CHMIN_PBL,CD_MUNCP,NO_ROUTE,BORNE_KM_ACCDN,CD_PNT_CDRNL_ROUTE,NO_CIVIQ_ACCDN,SFX_NO_CIVIQ_ACCDN,RUE_ACCDN,TP_REPRR_ACCDN,ACCDN_PRES_DE,CD_PNT_CDRNL_REPRR,NB_METRE_DIST_ACCD,CD_ASPCT_ROUTE,CD_CATEG_ROUTE,CD_CONFG_ROUTE,CD_ENVRN_ACCDN,CD_LOCLN_ACCDN,VITSS_AUTOR,CD_COND_METEO,CD_ECLRM,CD_ETAT_CHASS,CD_ETAT_SURFC,CD_POSI_ACCDN,CD_IMPAC_ACCDN,CYC_MORT,CYC_GRAVE,CYC_LEGER,CYC_TOTAL,TYP_VEH_1,TYP_VEH_2,TYP_VEH_3,TYP_VEH_4,TYP_VEH_5,TYP_VEH_6,TYP_VEH_7,TYP_VEH_8,MOUV_VEH_1,MOUV_VEH_2,MOUV_VEH_3,MOUV_VEH_4,MOUV_VEH_5,MOUV_VEH_6,MOUV_VEH_7,MOUV_VEH_8,SIGN_VEH_1,SIGN_VEH_2,SIGN_VEH_3,SIGN_VEH_4,SIGN_VEH_5,SIGN_VEH_6,SIGN_VEH_7,SIGN_VEH_8
2012,2012-08-07,15:08,MA,3,0,0,1,1,2,,75017,,,O,,,DU BOISE,1,AV DES ERABLES,O,30,11,14,2,2,35,50,12,1,1,11,06,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,40,,,,,,
2012,2012-08-07,6:44,MA,3,0,0,1,1,2,O,23027,,,,,,BD MASSON,1,MICHELET,,,13,13,3,3,32,50,11,1,1,11,06,28,0,0,1,1,61,76,,,,,,,43,41,,,,,,,34,34,,,,,,
2012,2012-08-07,6:45,MA,3,0,0,1,1,2,O,23072,,,,00245,,CH DE LA BUTTE,,,,,11,12,2,5,99,80,11,1,,11,07,99,0,0,1,1,61,76,,,,,,,43,ND,,,,,,,31,ND,,,,,,
2012,2012-08-07,16:59,MA,3,0,0,1,1,2,O,23027,,,,,,1RE AV,1,41E RUE,N,5,11,13,1,3,33,50,11,1,1,11,06,23,0,0,1,1,61,76,,,,,,,45,41,,,,,,,31,31,,,,,,
2012,2012-08-07,17:30,MA,3,0,0,1,1,2,O,23027,,,,,,CH ST LOUIS,,VALMONT,,,11,13,2,2,32,50,11,1,1,11,05,88,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-08-07,16:10,MA,3,0,0,1,1,2,O,36033,,,,,,5E AV,1,17E RUE,,,11,13,1,3,32,50,12,1,1,11,06,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,40,,,,,,
2012,2012-08-08,22:35,ME,3,0,0,1,1,2,O,66023,,,,,,SALABERRY,1,AUT 15 N,N,,14,11,3,3,32,50,11,3,1,11,,26,0,0,1,1,61,76,,,,,,,44,41,,,,,,,37,37,,,,,,
2012,2012-08-08,11:58,ME,3,0,0,1,1,2,O,43027,,,,,,,1,KING E ET 13E AV,,,13,13,3,3,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,ND,ND,,,,,,,ND,ND,,,,,,
2012,2012-08-08,15:52,ME,3,0,0,1,1,2,O,58227,,,,,,ST LAURENT,1,NORMANDIE,,,11,14,,2,32,40,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,41,ND,,,,,,,40,ND,,,,,,
2012,2012-08-08,21:18,ME,3,0,0,1,1,2,O,56083,,,,,,LATOUR,1,N-D,,,11,14,2,2,32,50,14,3,1,12,06,25,0,0,1,1,61,76,,,,,,,44,42,,,,,,,40,40,,,,,,
2012,2012-08-08,21:00,ME,3,0,0,1,1,2,N,64008,,,,01415,,BD MOODY,,,,,13,21,9,3,40,,12,2,1,11,10,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-08-08,17:51,ME,3,0,0,1,1,2,,23027,,,,,,ST OLIVIER,1,STE GENEVIEVE,,,13,14,1,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,99,,,,,,
2012,2012-08-08,10:00,ME,3,0,0,1,1,2,O,53052,,,,00231,,BD FISET,,,,,11,13,2,3,33,50,11,1,1,11,06,21,0,0,1,1,76,61,,,,,,,99,99,,,,,,,31,31,,,,,,
2012,2012-08-09,15:22,JE,3,0,0,1,1,2,O,66023,,,,02900,,COTE VERTU,,,,,11,13,5,2,34,50,12,1,1,11,06,28,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-08-09,18:17,JE,3,0,0,1,1,2,O,66023,,,,,,MADISON,1,SHERBROOKE,,,11,12,2,3,32,50,14,1,1,12,06,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,40,31,,,,,,
2012,2012-08-09,15:00,JE,3,0,0,1,1,2,O,66023,,,,00550,,CH DU GOLF,2,WILLIAM PAUL,,,11,13,2,3,34,,12,1,1,11,06,26,0,0,1,1,61,76,,,,,,,44,41,,,,,,,31,31,,,,,,
2012,2012-08-09,8:00,JE,3,0,0,1,1,2,O,66023,,,,,,SQUARE VICTORIA,1,ST ANTOINE O,,,11,19,1,3,32,50,11,1,1,11,06,28,0,0,1,1,76,61,,,,,,,41,43,,,,,,,33,33,,,,,,
2012,2012-08-09,10:50,JE,3,0,0,1,1,2,O,31084,267,,S,,,ST ALPHONSE S,1,DUBE,N,2,13,12,2,3,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,45,41,,,,,,,40,31,,,,,,
2012,2012-08-09,12:57,JE,3,0,0,1,1,2,O,94068,,,,,,HOCQUART,,VAUDREUIL,,,11,14,2,3,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,43,41,,,,,,,40,31,,,,,,
2012,2012-08-09,19:13,JE,3,0,0,1,1,2,O,70052,132,,,,,,1,201,,,11,12,1,3,32,50,14,1,1,12,06,99,0,0,1,1,61,76,,,,,,,41,ND,,,,,,,31,ND,,,,,,
2012,2012-08-09,8:20,JE,3,0,0,1,1,2,O,09085,132,,,00180,,RTE DE LA MER,,,,,11,12,2,3,34,90,11,1,,11,,99,0,0,1,1,61,76,,,,,,,41,ND,,,,,,,31,ND,,,,,,
2012,2012-08-10,16:50,VE,3,0,0,1,1,2,O,66023,,,,,,,1,MAISONNEUVE ET PEEL,S,,11,13,2,3,32,50,14,1,1,12,06,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,37,35,,,,,,
2012,2012-08-10,12:00,VE,3,0,0,1,1,2,O,66023,,,,,,CARTIER,1,SHERBROOKE,,,11,13,3,2,32,,,,,,06,28,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-08-10,19:05,VE,3,0,0,1,1,2,O,66023,,,,,,ROY,1,LAVAL,,,11,14,1,2,32,40,14,3,1,12,,99,0,0,1,1,68,76,,,,,,,41,41,,,,,,,31,40,,,,,,
2012,2012-08-10,11:56,VE,3,0,0,2,2,3,O,65005,,,,,,BD GOINEAU,1,OUIMET E,,,11,14,2,2,32,50,12,1,1,11,06,21,0,0,2,2,61,76,76,,,,,,41,41,41,,,,,,40,40,40,,,,,
2012,2012-08-10,21:52,VE,3,0,0,1,1,2,O,65005,,,,,,LOUIS PAYETTE,1,BARBE,,,11,14,2,2,32,50,14,2,,12,,99,0,0,1,1,61,76,,,,,,,44,41,,,,,,,40,40,,,,,,
2012,2012-08-10,14:40,VE,3,0,0,1,1,2,O,37067,,,,,,GAGNON,,FOREST,,,11,14,2,2,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,40,31,,,,,,
2012,2012-08-10,16:15,VE,3,0,0,1,1,2,O,58007,,,,,,MILAN,1,MALO,,,14,13,3,2,32,50,12,1,1,11,06,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,40,,,,,,
2012,2012-08-10,15:24,VE,3,0,0,1,1,2,O,56083,,,,00583,,CH GD BERNIER N,2,FACE ENTREPRISES BARRETTE FENCLO,E,,11,13,3,3,32,50,11,1,1,11,07,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-08-10,9:44,VE,3,0,0,1,1,2,O,64015,,,,,,BD MASCOUCHE,1,MTEE MASSON,,,11,13,4,3,32,50,14,1,1,12,05,99,0,0,1,1,61,76,,,,,,,42,41,,,,,,,34,ND,,,,,,
2012,2012-08-11,10:00,SA,3,0,0,1,1,2,O,56083,,,,,,BELLERIVE,1,DES ERABLES,,,11,14,2,2,32,50,11,1,1,11,01,28,0,0,1,1,61,76,,,,,,,43,41,,,,,,,40,40,,,,,,
2012,2012-08-11,14:43,SA,3,0,0,1,1,2,O,74005,,,,,,ST JACQUES,1,GHISLAINE,N,,11,14,2,3,32,50,12,1,,11,,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,40,,,,,,
2012,2012-08-11,9:00,SA,3,0,0,1,1,2,O,49058,,,,00075,,AV DES CHATAIGNIERS,,,,,11,14,2,2,33,50,12,1,1,11,06,99,0,0,1,1,61,76,,,,,,,52,41,,,,,,,31,31,,,,,,
2012,2012-08-11,12:00,SA,3,0,0,1,1,2,N,93042,,,,00605,,ST LUC O,,,,,11,21,2,1,99,30,12,1,1,11,06,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-08-12,15:10,DI,3,0,0,1,1,2,O,66023,,,,03630,,BROADWAY,1,36E AV,O,25,11,14,2,2,33,40,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-08-12,18:00,DI,3,0,0,1,1,2,O,66023,,,,,,,1,ST PATRICK,,,11,14,2,4,32,40,11,1,1,11,06,33,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-08-12,7:35,DI,2,0,1,0,1,2,O,66023,,,,,,VIGER,,PANET,,,11,13,1,3,32,60,11,1,1,11,06,99,0,1,0,1,61,76,,,,,,,41,41,,,,,,,34,99,,,,,,
2012,2012-08-12,17:55,DI,3,0,0,1,1,2,O,66023,,,,06211,,BD COTE DES NEIGES,1,VAN HORNE,N,20,11,13,3,3,,50,12,1,1,11,09,99,0,0,1,1,68,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-08-12,14:30,DI,3,0,0,1,1,2,O,66023,,,,,,HENRI BOURASSA,1,VIANNEY,,,11,13,4,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,41,ND,,,,,,,31,ND,,,,,,
2012,2012-08-12,0:01,DI,3,0,0,1,1,2,O,66023,,,,,,BEAUBIEN E,1,MARQUETTE,,,11,13,2,3,32,50,12,3,1,12,06,26,0,0,1,1,61,76,,,,,,,44,41,,,,,,,31,31,,,,,,
2012,2012-08-12,16:58,DI,3,0,0,1,1,2,O,66023,,,,,,ROUSSELIERE,1,VICTORIA,S,,11,13,4,2,32,40,11,1,1,11,05,99,0,0,1,1,61,76,,,,,,,99,46,,,,,,,40,40,,,,,,
2012,2012-08-12,15:30,DI,3,0,0,1,1,2,O,65005,,,,,,DU CRESSON,1,DES CHATAIGNIERS,E,,11,14,2,2,32,50,11,1,1,11,04,39,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,40,,,,,,
2012,2012-08-12,16:35,DI,3,0,0,1,1,2,O,73005,,,,,,DE LA GDE COTE,1,ILE MORRIS,,,21,13,2,2,32,50,11,1,1,11,06,28,0,0,1,1,61,76,,,,,,,43,41,,,,,,,40,31,,,,,,
2012,2012-08-12,11:25,DI,3,0,0,1,1,2,O,70052,,,,00131,,ELLICE,,,,,11,14,2,2,33,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,41,99,,,,,,,31,31,,,,,,
2012,2012-08-13,16:44,LU,3,0,0,1,1,2,O,66023,,,,,,MAISONNEUVE O,,DU FORT,,,11,12,1,2,32,40,11,1,1,11,05,27,0,0,1,1,61,76,,,,,,,44,41,,,,,,,33,33,,,,,,
2012,2012-08-13,11:01,LU,3,0,0,1,1,2,O,66023,,,,,,BD NEWMAN,1,BD ANGRIGNON,N,,11,13,3,3,32,50,12,1,1,11,06,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,33,33,,,,,,
2012,2012-08-13,17:00,LU,3,0,0,1,1,2,O,66023,,,,,,SHERBROOKE E,1,CHAMPLAIN,,,11,13,2,3,32,50,11,1,1,11,06,21,0,0,1,1,76,61,,,,,,,41,41,,,,,,,33,33,,,,,,
2012,2012-08-13,13:30,LU,3,0,0,1,1,2,O,66023,,,,,,HENRI BOURASSA,1,SEGUIN,,,11,13,3,3,32,50,12,1,1,11,06,21,0,0,1,1,61,76,,,,,,,43,41,,,,,,,40,31,,,,,,
2012,2012-08-13,,LU,3,0,0,1,1,2,O,66023,,,,07675,,ST LAURENT,1,VILLERAY,S,30,11,13,4,3,33,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,49,41,,,,,,,31,31,,,,,,
2012,2012-08-13,21:50,LU,3,0,0,1,1,2,O,66023,,,,,,MT ROYAL,1,CH COTE STE CATHERINE,,,13,14,3,2,32,50,11,3,1,11,06,99,0,0,1,1,61,76,,,,,,,56,44,,,,,,,33,37,,,,,,
2012,2012-08-13,22:10,LU,3,0,0,1,1,2,O,65005,,,,,,BD DAGENAIS O,1,WILLIAM PRICE,,,14,13,3,3,32,50,11,3,1,11,06,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,31,,,,,,
2012,2012-08-13,20:53,LU,3,0,0,1,1,2,O,37067,,,,00333,,DE LA COMMUNE,1,GENE H KRUGER,,,21,13,3,3,31,50,11,3,1,11,06,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-08-13,20:08,LU,3,0,0,1,1,2,O,56083,,,,00045,,JACQUES CARTIER S,2,STAT DU 45 JACQUES CARTIER S,S,10,11,13,2,3,99,50,11,3,1,11,05,28,0,0,1,1,61,76,,,,,,,44,41,,,,,,,31,31,,,,,,
2012,2012-08-13,16:35,LU,2,0,1,0,1,2,O,56010,202,,E,,,RTE 202,1,PRES DU CH LAKE SHORE,,300,11,12,2,5,34,90,12,1,1,11,06,33,0,1,0,1,76,61,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-08-13,16:29,LU,3,0,0,1,1,2,O,70052,,,,,,ELLICE,1,ST PIERRE,N,5,11,14,2,2,33,50,11,1,1,11,06,23,0,0,1,1,76,61,,,,,,,44,41,,,,,,,40,31,,,,,,
2012,2012-08-13,21:57,LU,3,0,0,1,1,2,O,40043,,,,00260,,DU CARMEL,,,,,11,14,2,2,34,50,11,3,1,11,06,28,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-08-14,13:50,MA,3,0,0,1,1,2,O,66023,,,,00870,,HODGE,,,N,,11,14,2,2,33,30,12,1,1,11,06,35,0,0,1,1,61,76,,,,,,,41,57,,,,,,,31,31,,,,,,
2012,2012-08-14,16:09,MA,3,0,0,1,1,2,N,37067,,,,00107,,BRUNELLE,2,STE MADELEINE,,60,11,21,,2,99,,11,1,1,11,10,37,0,0,1,1,61,76,,,,,,,44,43,,,,,,,31,31,,,,,,
2012,2012-08-14,20:00,MA,3,0,0,1,1,2,O,37067,,,,00991,,CARON,,,,,11,14,2,2,99,50,11,2,1,11,06,26,0,0,1,1,61,76,,,,,,,44,41,,,,,,,31,31,,,,,,
2012,2012-08-14,19:53,MA,3,0,0,1,1,2,O,64008,,,,,,MTEE MAJOR,1,GUERIN,,,11,14,2,2,32,50,11,3,1,11,05,21,0,0,1,1,61,76,,,,,,,45,45,,,,,,,40,40,,,,,,
2012,2012-08-14,14:55,MA,3,0,0,1,1,2,O,23027,,,,,,DU PONT,1,DE LA REINE,S,,11,13,2,3,32,50,11,1,1,11,06,35,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-08-14,8:49,MA,3,0,0,1,1,2,O,39062,,,,00475,,N-D E,1,LAFRANCE,E,,21,14,2,3,32,50,11,1,1,11,06,21,0,0,1,1,76,61,,,,,,,99,41,,,,,,,99,99,,,,,,
2012,2012-08-14,16:00,MA,3,0,0,1,1,2,O,93042,,,,,,ST LUC,1,BEGIN,N,,11,14,3,2,32,50,11,1,,11,,21,0,0,1,1,61,76,,,,,,,47,41,,,,,,,40,40,,,,,,
2012,2012-08-15,21:54,ME,3,0,0,1,1,2,,66142,,,,,,DEVON,1,SALABERRY,S,15,11,14,2,2,34,40,11,4,1,11,06,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,40,,,,,,
2012,2012-08-15,17:40,ME,3,0,0,1,1,2,O,66023,,,,,,,1,CLAUDE CHAMPAGNE,,,11,14,3,2,32,50,11,1,1,11,05,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,38,ND,,,,,,
2012,2012-08-15,8:30,ME,3,0,0,1,1,2,O,66023,,,,,,ST LAURENT,1,ST VIATEUR,,,11,13,1,3,32,40,12,1,1,11,,28,0,0,1,1,61,76,,,,,,,43,41,,,,,,,33,33,,,,,,
2012,2012-08-15,9:06,ME,3,0,0,1,1,2,O,66023,,,,,,ST DENIS,1,LAURIER,,,11,13,3,3,32,50,14,1,1,12,06,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,37,37,,,,,,
2012,2012-08-15,9:56,ME,3,0,0,1,1,2,O,66023,,,,00155,,DES PINS E,,,O,20,11,14,2,2,99,,12,1,1,12,06,35,0,0,1,1,61,76,,,,,,,41,44,,,,,,,31,31,,,,,,
2012,2012-08-15,17:50,ME,3,0,0,1,1,2,O,66023,,,,06869,,METROPOLITAIN E,,,,,11,13,1,4,34,50,11,1,1,11,09,22,0,0,1,1,76,61,,,,,,,41,43,,,,,,,31,31,,,,,,
2012,2012-08-15,9:30,ME,3,0,0,1,1,2,O,66023,,,,,,ST MICHEL,1,WILLIAM TREMBLAY,S,50,11,14,4,2,33,50,11,1,2,11,,99,0,0,1,1,66,76,,,,,,,41,57,,,,,,,31,31,,,,,,
2012,2012-08-15,12:30,ME,3,0,0,1,1,2,O,65005,,,,04800,,SOUVENIR,,,,,11,13,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,40,,,,,,
2012,2012-08-15,16:17,ME,3,0,0,1,1,2,O,81017,,,,,,BELMONT,1,PLAZA,,,11,13,2,3,32,40,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-08-15,11:00,ME,3,0,0,1,1,2,O,58227,,,,00365,,MONTARVILLE,1,ST LAURENT O,,7,11,14,1,2,33,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,44,55,,,,,,,31,40,,,,,,
2012,2012-08-15,20:28,ME,3,0,0,1,1,2,O,67025,,,,,,MTEE DES BOULEAUX,1,LEFRANCOIS,N,,11,14,2,2,32,40,11,3,1,11,05,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,40,,,,,,
2012,2012-08-15,7:00,ME,3,0,0,1,1,2,N,59010,,,,00205,,ARMAND FRAPPIER,1,STIE STAT INCITATIF,,,11,21,4,3,32,,14,1,1,12,05,21,0,0,1,1,61,76,,,,,,,45,41,,,,,,,40,31,,,,,,
2012,2012-08-15,13:04,ME,3,0,0,1,1,2,O,73030,344,,,,,BD ADOLPHE CHAPLEAU,1,LOUIS JOSEPH PAPINEAU,E,20,11,12,4,3,33,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-08-15,20:25,ME,3,0,0,1,1,2,O,23027,,,,,,BEAUCAGE,1,PLANTE,,,11,14,2,2,32,50,12,3,1,11,06,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,33,33,,,,,,
2012,2012-08-15,14:21,ME,3,0,0,1,1,2,O,61030,,,,00106,,ANTONIO BARRETTE,1,1ERE AV,N,,11,13,2,3,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,45,41,,,,,,,40,ND,,,,,,
2012,2012-08-15,19:30,ME,2,0,1,0,1,2,O,71060,,,,,,BD PERROT,,,,,21,13,2,2,33,,11,1,1,11,06,99,0,1,0,1,76,61,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-08-15,16:27,ME,3,0,0,1,1,2,O,68020,,,,,,CENTR,1,ST EUGENE,,,11,14,2,2,32,50,11,1,1,11,06,25,0,0,1,1,61,76,,,,,,,46,44,,,,,,,40,40,,,,,,
2012,2012-08-16,18:05,JE,3,0,0,1,1,2,O,66097,,,,,,DONEGANI,1,VISTA,S,,11,14,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,41,ND,,,,,,,31,ND,,,,,,
2012,2012-08-16,16:21,JE,3,0,0,1,1,2,O,66023,,,,,,BENNETT,1,ONTARIO E,,,11,,1,3,32,,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,31,,,,,,
2012,2012-08-16,13:35,JE,3,0,0,1,1,2,O,66023,,,,,,ST URBAIN,1,DES PINS,,,11,13,1,3,32,50,11,1,1,11,06,28,0,0,1,1,61,76,,,,,,,43,41,,,,,,,33,33,,,,,,
2012,2012-08-16,17:25,JE,3,0,0,1,1,2,O,66023,,,,,,MOLSON,1,BD ST JOSEPH E,,,14,13,4,7,32,50,11,1,1,11,05,26,0,0,1,1,61,76,,,,,,,44,41,,,,,,,33,33,,,,,,
2012,2012-08-16,13:30,JE,3,0,0,1,1,2,O,65005,,,,08055,,MYLENE,,,,,11,14,2,7,32,30,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,41,57,,,,,,,31,31,,,,,,
2012,2012-08-16,15:45,JE,3,0,0,1,1,2,O,65005,117,,,,,CURE LABELLE,1,ST ELZEAR,,,11,12,4,3,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,41,45,,,,,,,34,34,,,,,,
2012,2012-08-16,12:25,JE,3,0,0,1,1,2,,25213,132,,,04105,,RIVE S,,,,,11,12,3,3,34,50,11,1,1,11,06,99,0,0,1,1,62,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-08-16,11:59,JE,3,0,0,1,1,2,O,94068,,,,,,ST EPHREM,1,ST EPIPHANE,,,11,14,2,2,32,,11,1,1,11,09,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,40,,,,,,
2012,2012-08-16,12:58,JE,3,0,0,1,1,2,O,75017,,,,,,OUIMET,1,MELANCON,,,11,13,2,3,33,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,43,41,,,,,,,37,31,,,,,,
2012,2012-08-17,,VE,3,0,0,1,1,2,O,66023,,,,04525,,CH DE LA COTE DES NEIGES,,,O,5,14,13,3,3,33,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-08-17,23:40,VE,3,0,0,1,1,2,O,66023,,,,,,ST DENIS ET ROY E,,,,,11,13,3,3,32,50,11,3,1,11,06,22,0,0,1,1,68,76,,,,,,,41,44,,,,,,,33,33,,,,,,
2012,2012-08-17,18:03,VE,3,0,0,1,1,2,O,66023,,,,10375,,ST MICHEL,,,N,150,11,14,3,2,34,50,11,1,1,11,06,21,0,0,1,1,66,76,,,,,,,41,45,,,,,,,31,31,,,,,,
2012,2012-08-17,13:45,VE,3,0,0,1,1,2,O,65005,148,,,01888,,ST MARTIN O,,,,,11,12,3,3,34,60,12,1,1,12,06,99,0,0,1,1,76,61,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-08-17,18:37,VE,2,0,1,0,1,2,O,65005,,,,00411,,IVANHOE,,,O,,21,14,2,2,34,50,11,1,1,11,06,99,0,1,0,1,61,76,,,,,,,41,ND,,,,,,,31,ND,,,,,,
2012,2012-08-17,16:31,VE,3,0,0,1,1,2,N,81017,,,,,,PRINCIPALE,2,BD WILFRID LAVIGNE,O,15,11,21,2,3,99,50,11,1,1,11,,99,0,0,1,1,61,76,,,,,,,51,41,,,,,,,99,31,,,,,,
2012,2012-08-17,10:13,VE,3,0,0,1,1,2,O,67015,,,N,00555,,N-D,,,,,11,14,2,7,34,30,12,1,1,11,,27,0,0,1,1,61,76,,,,,,,41,44,,,,,,,31,31,,,,,,
2012,2012-08-17,8:35,VE,3,0,0,1,1,2,O,56083,,,,,,CH ST LOUIS,1,BD DU SEMINAIRE,E,,11,13,2,3,32,50,11,1,1,11,06,27,0,0,1,1,61,76,,,,,,,41,44,,,,,,,37,37,,,,,,
2012,2012-08-18,20:30,SA,3,0,0,1,1,2,O,66023,,,,,,BD DES SOURCES,1,BD DE PIERREFONDS,,,11,13,3,3,32,50,11,3,1,11,04,99,0,0,1,1,61,76,,,,,,,44,ND,,,,,,,34,ND,,,,,,
2012,2012-08-18,16:20,SA,3,0,0,1,1,2,O,66023,,,,,,,1,GOUIN ET PL CAPRICIEUSE,,,11,13,2,2,32,,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,37,37,,,,,,
2012,2012-08-18,10:43,SA,3,0,0,1,1,2,O,66023,,,,,,ST LAURENT,1,ST ANTOINE,,,11,13,1,3,32,50,11,1,1,11,06,30,0,0,1,1,62,76,,,,,,,43,43,,,,,,,34,34,,,,,,
2012,2012-08-18,23:27,SA,3,0,0,1,1,2,O,66023,,,,,,BOYER,1,EVERETT,,,11,14,1,2,32,50,12,3,1,11,05,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,40,,,,,,
2012,2012-08-18,15:23,SA,3,0,0,1,1,2,O,66023,,,,,,JEAN TALON,1,ALEXANDRA,,,11,13,3,2,32,50,11,1,1,11,06,28,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-08-18,11:20,SA,3,0,0,1,1,2,O,65005,,,,03330,,PIE IX,,,,,11,12,1,2,34,50,11,1,1,11,05,34,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-08-18,17:45,SA,3,0,0,1,1,2,O,58227,,,,00945,,CH CHAMBLY STIE GENTILLY,,,,,,13,5,1,32,50,11,1,1,11,05,22,0,0,1,1,61,76,,,,,,,43,41,,,,,,,40,40,,,,,,
2012,2012-08-18,13:46,SA,3,0,0,1,1,2,O,64008,,,,01100,,BD DES SEIGNEURS,,,,,11,13,3,3,34,50,11,1,1,11,09,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-08-18,14:57,SA,3,0,0,1,1,2,O,60013,,,,00029,,BRIEN,,,,,11,13,3,2,33,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,52,45,,,,,,,31,31,,,,,,
2012,2012-08-18,20:28,SA,3,0,0,1,1,2,O,22005,367,,,,,FOSSAMBAULT,1,ST DENIS GARNEAU,,,13,12,2,3,32,50,11,3,1,11,06,26,0,0,1,1,61,76,,,,,,,44,41,,,,,,,31,31,,,,,,
2012,2012-08-19,16:58,DI,3,0,0,1,1,2,O,66023,,,,,,VAN HORNE,1,LENNOX,,,13,14,2,2,33,50,11,1,1,11,06,28,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-08-19,15:00,DI,3,0,0,1,1,2,O,66023,,,,,,EVERETT,1,CHAMBORD,,,11,14,2,2,32,40,11,1,1,11,06,28,0,0,1,1,61,76,,,,,,,43,41,,,,,,,40,40,,,,,,
